Pdis,Psuc,T0,Tc,Tdis,Tret,Tsuc,Tsh,Tsup,CondFan,CprPower,Density,Tset,Tamb
9.52745107,3.319007743,3.508111671,37.6008749,53.6947286,25.91099224,15.57925223,12.06984493,11.33856339,100,3372.03773,7.291497715,12,30
9.52744666,3.319223224,3.509959161,37.60085742,53.69267126,25.91288905,15.58054706,12.06929307,11.34024905,100,3371.719195,7.29195662,12,30
9.527442381,3.319438398,3.511803866,37.60084044,53.69061743,25.9147841,15.58184092,12.06874319,11.34193249,100,3371.401343,7.292414858,12,30
9.527438237,3.319653272,3.513645854,37.60082396,53.68856697,25.91667737,15.58313362,12.06819507,11.34361372,100,3371.084199,7.292872448,12,30
9.527434231,3.319867853,3.515485186,37.600808,53.68651977,25.91856888,15.58442496,12.06764843,11.34529273,100,3370.767787,7.293329406,12,30
9.527430367,3.320082146,3.517321914,37.60079258,53.68447572,25.92045862,15.58571478,12.06710305,11.34696953,100,3370.452129,7.293785744,12,30
9.52742665,3.320296153,3.51915608,37.6007777,53.68243478,25.9223466,15.5870029,12.0665587,11.34864411,100,3370.137242,7.294241473,12,30
9.527423083,3.320509878,3.520987717,37.60076339,53.68039689,25.92423282,15.58828917,12.06601518,11.3503165,100,3369.823142,7.294696601,12,30
9.52741967,3.320723321,3.522816846,37.60074965,53.67836205,25.92611728,15.58957344,12.06547232,11.3519867,100,3369.50984,7.295151132,12,30
9.527416414,3.320936484,3.524643478,37.60073651,53.67633027,25.92799998,15.59085561,12.06492996,11.35365472,100,3369.197345,7.295605069,12,30
9.527413318,3.321149364,3.526467615,37.60072397,53.67430158,25.92988092,15.59213558,12.06438799,11.35532058,100,3368.88566,7.296058409,12,30
